⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮
⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮]⸮⸮⸮⸮⸮⸮⸮
⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮]⸮⸮⸮⸮⸮⸮⸮U⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮]⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮]⸮⸮⸮⸮⸮⸮⸮
222,253
223,254
224,257
225,255
226,254
227,256
228,254
229,250
230,253
231,256
232,254
233,253
234,255
235,256
236,251
237,249
238,254
239,253
240,253
241,254
242,256
243,254
244,252
245,250
246,250
247,253
248,252
249,254
250,254
251,253
252,255
253,252
254,247
255,253
256,257
257,255
258,253
259,254
260,255
261,252
262,249
263,252
264,252
265,255
266,254
267,253
268,253
269,252
270,251
271,250
272,250
273,255
274,255
275,252
276,254
277,255
278,249
279,248
280,250
281,255
282,254
283,253
284,255
285,254
286,250
287,246
288,252
289,252
290,252
291,254
292,254
293,253
294,252
295,248
296,251
297,250
298,253
299,253
300,253
301,251
302,252
303,250
304,248
305,252
306,253
307,249
308,251
309,256
310,252
311,247
312,248
313,249
314,250
315,252
316,253
317,253
318,251
319,250
320,249
321,247
322,248
323,252
324,254
325,252
326,250
327,252
328,251
329,247
330,249
331,254
332,252
333,252
334,252
335,251
336,248
337,245
338,248
339,251
340,251
341,253
342,253
343,252
344,251
345,246
346,247
347,251
348,252
349,252
350,251
351,251
352,253
353,246
354,245
355,252
356,251
357,250
358,251
359,253
360,251
361,248
362,248
363,251
364,250
365,249
366,249
367,250
368,251
369,249
370,246
371,249
372,249
373,251
374,254
375,250
376,249
377,253
378,247
379,246
380,249
381,252
382,250
383,250
384,251
385,251
386,249
387,244
388,247
389,249
390,250
391,249
392,248
393,250
394,250
395,244
396,244
397,248
398,250
399,249
400,247
401,250
402,250
403,245
404,242
405,248
406,248
407,247
408,248
409,250
410,248
411,245
412,243
413,245
414,246
415,247
416,248
417,250
418,248
419,247
420,242
421,244
422,247
423,247
424,248
425,246
426,249
427,247
428,243
429,240
430,245
431,247
432,245
433,249
434,247
435,243
436,242
437,241
438,243
439,245
440,246
441,248
442,246
443,245
444,244
445,240
446,241
447,244
448,247
449,246
450,242
451,247
452,246
453,239
454,239
455,243
456,243
457,242
458,245
459,244
460,244
461,241
462,240
463,241
464,242
465,242
466,242
467,243
468,243
469,241
470,236
471,238
472,240
473,241
474,242
475,241
476,242
477,241
478,236
479,235
480,239
481,238
482,239
483,242
484,241
485,238
486,235
487,235
488,238
489,239
490,240
491,240
492,240
493,240
494,238
495,235
496,234
497,237
498,241
499,240
500,238
501,241
502,241
503,233
504,236
505,240
506,239
507,238
508,239
509,242
510,241
511,237
512,235
513,238
514,239
515,240
516,240
517,240
518,240
519,239
520,235
521,237
522,239
523,242
524,238
525,241
526,243
527,241
528,235
529,238
530,241
531,239
532,240
533,242
534,240
535,240
536,237
537,235
538,237
539,237
540,239
541,242
542,241
543,239
544,241
545,233
546,236
547,239
548,238
549,240
550,238
551,241
552,241
553,234
554,237
555,239
556,239
557,238
558,240
559,241
560,240
561,238
562,235
563,236
564,237
565,238
566,239
567,238
568,240
569,239
570,232
571,235
572,240
573,239
574,236
575,240
576,242
577,237
578,231
579,235
580,238
581,236
582,235
583,241
584,238
585,236
586,233
587,234
588,234
589,235
590,238
591,239
592,235
593,237
594,236
595,230
596,231
597,237
598,237
599,234
600,237
601,240
602,234
603,231
604,233
605,236
606,234
607,234
608,236
609,238
610,236
611,232
612,232
613,233
614,234
615,235
616,235
617,234
618,238
619,236
620,230
621,232
622,238
623,237
624,234
625,238
626,240
627,235
628,229
629,235
630,237
631,235
632,237
633,240
634,239
635,236
636,234
637,235
638,237
639,236
640,239
641,238
642,239
643,239
644,239
645,231
646,236
647,239
648,238
649,238
650,240
651,239
652,235
653,233
654,237
655,238
656,238
657,240
658,241
659,238
660,237
661,237
662,235
663,236
664,238
665,241
666,239
667,237
668,240
669,238
670,231
671,236
672,241
673,236
674,239
675,240
676,241
677,235
678,233
679,237
680,238
681,237
682,237
683,241
684,240
685,238
686,233
687,235
688,236
689,237
690,239
691,239
692,239
693,241
694,237
695,232
696,239
697,239
698,237
699,239
700,244
701,241
702,237
703,235
704,238
705,238
706,238
707,243
708,242
709,242
710,239
711,240
712,239
713,239
714,240
715,246
716,242
717,241
718,244
719,241
720,235
721,239
722,243
723,242
724,241
725,244
726,245
727,241
728,237
729,241
730,243
731,241
732,242
733,246
734,244
735,242
736,240
737,238
738,240
739,246
740,244
741,243
742,245
743,247
744,243
745,237
746,244
747,244
748,242
749,245
750,248
751,245
752,243
753,242
754,245
755,245
756,243
757,248
758,249
759,246
760,245
761,245
762,243
763,244
764,245
765,249
766,247
767,246
768,248
769,245
770,240
771,245
772,249
773,247
774,248
775,250
776,248
777,246
778,245
779,245
780,247
781,248
782,249
783,249
784,249
785,247
786,247
787,244
788,245
789,250
790,249
791,248
792,252
793,250
794,246
795,242
796,249
797,250
798,247
799,251
800,253
801,250
802,247
803,246
804,249
805,247
806,248
807,252
808,252
809,251
810,252
811,250
812,247
813,247
814,250
815,251
816,251
817,253
818,253
819,248
820,246
821,250
822,248
823,250
824,253
825,252
826,250
827,249
828,249
829,247
830,249
831,251
832,253
833,251
834,250
835,254
836,249
837,246
838,248
839,253
840,252
841,251
842,253
843,254
844,249
845,245
846,252
847,252
848,250
849,254
850,252
851,253
852,252
853,248
854,251
855,249
856,252
857,254
858,254
859,252
860,252
861,253
862,249
863,250
864,252
865,253
866,253
867,254
868,254
869,250
870,247
871,252
872,250
873,252
874,255
875,253
876,253
877,253
878,250
879,251
880,251
881,255
882,256
883,252
884,252
885,257
886,251
887,248
888,251
889,255
890,254
891,253
892,255
893,257
894,251
895,248
896,251
897,252
898,252
899,255
900,254
901,254
902,253
903,250
904,251
905,251
906,254
907,260
908,256
909,252
910,256
911,253
912,250
913,253
914,255
915,254
916,254
917,255
918,255
919,251
920,251
921,252
922,252
923,254
924,258
925,256
926,254
927,254
928,252
929,250
930,250
931,255
932,257
933,255
934,253
935,255
936,251
937,246
938,251
939,254
940,254
941,253
942,255
943,254
944,254
945,248
946,252
947,253
948,253
949,254
950,255
951,252
952,254
953,250
954,251
955,253
956,255
957,254
958,253
959,254
960,255
961,249
962,248
963,253
964,253
965,251
966,255
967,256
968,253
969,249
970,245
971,251
972,252
973,254
974,254
975,253
976,251
977,253
978,251
979,249
980,251
981,254
982,255
983,254
984,253
985,255
986,250
987,246
988,250
989,253
990,252
991,253
992,254
993,253
994,250
995,249
996,252
997,252
998,254
999,254
1000,252
1001,255
1002,253
1003,248
1004,248
1005,253
1006,253
1007,252
1008,252
1009,256
1010,254
1011,247
1012,248
1013,253
1014,253
1015,251
1016,254
1017,254
1018,251
1019,250
1020,250
1021,249
1022,251
1023,252
1024,252
1025,253
1026,251
1027,251
1028,248
1029,248
1030,248
1031,253
1032,252
1033,252
1034,254
1035,250
1036,246
1037,247
1038,249
1039,252
1040,249
1041,252
1042,252
1043,252
1044,249
1045,247
1046,247
1047,249
1048,253
1049,252
1050,251
1051,252
1052,251
1053,247
1054,246
1055,250
1056,254
1057,250
1058,251
1059,254
1060,254
1061,245
1062,245
1063,251
1064,250
1065,252
1066,253
1067,252
1068,251
1069,248
1070,247
1071,248
1072,250
1073,254
1074,252
1075,251
1076,253
1077,252
1078,247
1079,248
1080,249
1081,251
1082,252
1083,252
1084,253
1085,250
1086,244
1087,249
1088,251
1089,249
1090,251
1091,253
1092,251
1093,250
1094,248
1095,247
1096,248
1097,249
1098,252
1099,252
1100,248
1101,251
1102,249
1103,245
1104,243
1105,249
1106,253
1107,249
1108,248
1109,253
1110,251
1111,245
1112,247
1113,250
1114,250
1115,249
1116,252
1117,252
1118,252
1119,249
1120,245
1121,248
1122,250
1123,252
1124,251
1125,251
1126,250
1127,250
1128,244
1129,246
1130,251
1131,251
1132,249
1133,251
1134,252
1135,250
1136,245
1137,249
1138,251
1139,248
1140,250
1141,254
1142,251
1143,249
1144,249
1145,246
1146,249
1147,251
1148,250
1149,251
1150,251
1151,251
1152,248
1153,245
1154,246
1155,251
1156,252
1157,250
1158,252
1159,252
1160,250
1161,245
1162,251
1163,251
1164,249
1165,250
1166,252
1167,252
1168,252
1169,251
1170,245
1171,247
1172,251
1173,252
1174,252
1175,251
1176,253
1177,250
1178,244
1179,250
1180,251
1181,250
1182,249
1183,253
1184,255
1185,248
1186,245
1187,249
1188,250
1189,247
1190,251
1191,254
1192,251
1193,252
1194,249
1195,246
1196,247
1197,251
1198,255
1199,251
1200,250
1201,254
1202,251
1203,244
1204,248
1205,250
1206,251
1207,250
1208,252
1209,254
1210,248
1211,247
1212,250
1213,248
1214,250
1215,254
1216,252
1217,249
1218,252
1219,250
1220,245
1221,249
1222,251
1223,252
1224,248
1225,251
1226,253
1227,250
1228,241
1229,249
1230,251
1231,249
1232,251
1233,254
1234,253
1235,249
1236,246
1237,249
1238,250
1239,248
1240,251
1241,253
1242,251
1243,251
1244,249
1245,245
1246,251
1247,252
1248,249
1249,250
1250,254
1251,252
1252,251
1253,243
1254,248
1255,251
1256,249
1257,249
1258,252
1259,251
1260,247
1261,246
1262,249
1263,248
1264,250
1265,251
1266,252
1267,249
1268,251
1269,249
1270,245
1271,248
1272,251
1273,250
1274,248
1275,250
1276,253
1277,249
1278,241
1279,249
1280,248
1281,247
1282,249
1283,252
1284,251
1285,247
1286,246
1287,248
1288,248
1289,247
1290,250
1291,251
1292,251
1293,249
1294,246
1295,245
1296,247
1297,249
1298,249
1299,249
1300,250
1301,250
1302,245
1303,242
1304,248
1305,249
1306,247
1307,251
1308,253
1309,249
1310,247
1311,246
1312,247
1313,246
1314,249
1315,251
1316,249
1317,247
1318,249
1319,247
1320,244
1321,246
1322,249
1323,250
1324,247
1325,250
1326,251
1327,246
1328,242
1329,248
1330,246
1331,246
1332,251
1333,252
1334,249
1335,249
1336,246
1337,244
1338,246
1339,250
1340,251
1341,249
1342,249
1343,251
1344,247
1345,243
1346,247
1347,250
1348,248
1349,248
1350,250
1351,250
1352,244
1353,243
1354,249
1355,247
1356,245
1357,251
1358,250
1359,247
1360,249
1361,246
1362,245
1363,247
1364,249
1365,251
1366,249
1367,248
1368,249
1369,248
1370,243
1371,248
1372,248
1373,249
1374,250
1375,251
1376,251
1377,246
1378,244
1379,248
1380,248
1381,249
1382,250
1383,250
1384,249
1385,250
1386,246
1387,244
1388,248
1389,250
1390,251
1391,248
1392,251
1393,251
1394,246
1395,242
1396,247
1397,250
1398,248
1399,250
1400,253
1401,251
1402,243
1403,244
1404,248
1405,246
1406,248
1407,252
1408,247
1409,246
1410,247
1411,245
1412,247
1413,245
1414,250
1415,248
1416,249
1417,249
1418,250
1419,244
1420,244
1421,247
1422,250
1423,249
1424,248
1425,250
1426,249
1427,247
1428,245
1429,245
1430,247
1431,249
1432,251
1433,248
1434,246
1435,250
1436,246
1437,245
1438,247
1439,248
1440,249
1441,248
1442,249
1443,252
1444,246
1445,241
1446,248
1447,248
1448,248
1449,250
1450,249
1451,248
1452,244
1453,243
1454,247
1455,245
1456,247
1457,251
1458,249
1459,250
1460,250
1461,245
1462,246
1463,246
1464,249
1465,251
1466,249
1467,248
1468,248
1469,246
1470,243
1471,247
1472,247
1473,249
1474,251
1475,249
1476,248
1477,247
1478,245
1479,248
1480,246
1481,250
1482,252
1483,248
1484,248
1485,250
1486,244
1487,243
1488,246
1489,249
1490,249
1491,248
1492,248
1493,248
1494,246
1495,242
1496,248
1497,248
1498,247
1499,248
1500,251
1501,248
1502,245
1503,244
1504,246
1505,246
1506,251
1507,247
1508,249
1509,247
1510,249
1511,244
1512,245
1513,246
1514,248
1515,249
1516,248
1517,249
1518,248
1519,246
1520,243
1521,246
1522,248
1523,248
1524,250
1525,250
1526,247
1527,247
1528,245
1529,245
1530,244
1531,250
1532,251
1533,247
1534,249
1535,251
1536,242
1537,244
1538,246
1539,249
1540,249
1541,247
1542,250
1543,251
1544,246
1545,244
1546,248
1547,249
1548,247
1549,252
1550,249
1551,249
1552,248
1553,244
1554,246
1555,249
1556,251
1557,250
1558,248
1559,251
1560,249
1561,242
1562,245
1563,247
1564,251
1565,249
1566,250
1567,251
1568,250
1569,243
1570,246
1571,248
1572,248
1573,250
1574,253
1575,250
1576,249
1577,248
1578,246
1579,246
1580,246
1581,252
1582,251
1583,248
1584,251
1585,252
1586,245
1587,245
1588,248
1589,251
1590,251
1591,250
1592,252
1593,253
1594,246
1595,246
1596,248
1597,250
1598,251
1599,252
1600,251
1601,251
1602,249
1603,244
1604,247
1605,251
1606,252
1607,251
1608,251
1609,252
1610,251
1611,245
1612,246
1613,252
1614,251
1615,250
1616,252
1617,255
1618,251
1619,247
1620,247
1621,251
1622,250
1623,251
1624,255
1625,252
1626,251
1627,250
1628,247
1629,248
1630,254
1631,251
1632,250
1633,251
1634,256
1635,251
1636,247
1637,249
1638,251
1639,250
1640,252
1641,253
1642,254
1643,251
1644,248
1645,247
1646,250
1647,250
1648,253
1649,254
1650,251
1651,253
1652,254
1653,245
1654,249
1655,253
1656,255
1657,251
1658,254
1659,254
1660,252
1661,245
1662,251
1663,253
1664,253
1665,252
1666,254
1667,256
1668,252
1669,247
1670,250
1671,252
1672,250
1673,254
1674,255
1675,253
1676,253
1677,251
1678,246
1679,249
1680,254
1681,253
1682,252
1683,253
1684,259
1685,253
1686,247
1687,249
1688,254
1689,254
1690,253
1691,255
1692,256
1693,252
1694,251
1695,252
1696,251
1697,254
1698,255
1699,255
1700,252
1701,255
1702,254
1703,247
1704,250
1705,254
1706,252
1707,253
1708,254
1709,258
1710,255
1711,246
1712,249
1713,253
1714,254
1715,255
1716,258
1717,256
1718,254
1719,252
1720,251
1721,253
1722,254
1723,256
1724,255
1725,256
1726,256
1727,254
1728,247
1729,254
1730,256
1731,254
1732,254
1733,257
1734,257
1735,252
1736,248
1737,252
1738,255
1739,254
1740,255
1741,257
1742,257
1743,253
1744,252
1745,253
1746,251
1747,254
1748,257
1749,256
1750,254
1751,256
1752,257
1753,248
1754,251
1755,256
1756,256
1757,254
1758,254
1759,258
1760,255
1761,251
1762,253
1763,254
1764,255
1765,259
1766,258
1767,258
1768,254
1769,254
1770,252
1771,254
1772,255
1773,257
1774,255
1775,255
1776,258
1777,253
1778,249
1779,255
1780,258
1781,254
1782,254
1783,257
1784,259
1785,252
1786,249
1787,255
1788,256
1789,255
1790,255
1791,258
1792,256
1793,252
1794,252
1795,253
1796,253
1797,256
1798,256
1799,255
1800,255
1801,256
1802,253
1803,249
1804,253
1805,255
1806,254
1807,254
1808,256
1809,255
1810,256
1811,249
1812,252
1813,256
1814,254
1815,256
1816,258
1817,257
1818,255
1819,252
1820,252
1821,253
1822,256
1823,254
1824,254
1825,256
1826,258
1827,254
1828,249
1829,256
1830,256
1831,252
1832,256
1833,259
1834,257
1835,252
1836,250
1837,256
1838,256
1839,252
1840,256
1841,259
1842,256
1843,254
1844,255
1845,251
1846,254
1847,256
1848,255
1849,256
1850,255
1851,257
1852,254
1853,249
1854,254
1855,255
1856,256
1857,256
1858,257
1859,258
1860,254
1861,250
1862,255
1863,255
1864,253
1865,258
1866,257
1867,256
1868,256
1869,253
1870,251
1871,255
1872,257
1873,256
1874,253
1875,257
1876,260
1877,251
1878,247
1879,255
1880,256
1881,254
1882,256
1883,259
1884,258
1885,254
1886,249
1887,255
1888,253
1889,255
1890,259
1891,254
1892,255
1893,254
1894,253
1895,252
1896,254
1897,257
1898,254
1899,256
1900,258
1901,256
1902,252
1903,250
1904,255
1905,254
1906,255
1907,256
1908,258
1909,256
1910,252
1911,250
1912,253
1913,252
1914,254
1915,257
1916,255
1917,253
1918,255
1919,254
1920,251
1921,252
1922,256
1923,255
1924,255
1925,257
1926,256
1927,250
1928,248
1929,252
1930,254
1931,255
1932,256
1933,259
1934,256
1935,250
1936,250
1937,250
1938,253
1939,255
1940,257
1941,256
1942,254
1943,255
1944,251
1945,249
1946,253
1947,254
1948,254
1949,255
1950,258
1951,255
1952,250
1953,250
1954,254
1955,253
1956,254
1957,256
1958,255
1959,255
1960,251
1961,249
1962,253
1963,251
1964,256
1965,258
1966,255
1967,256
1968,255
1969,250
1970,249
1971,254
1972,256
1973,255
1974,255
1975,257
1976,257
1977,250
1978,249
1979,254
1980,253
1981,255
1982,257
1983,257
1984,256
1985,253
1986,250
1987,252
1988,251
1989,255
1990,257
1991,255
1992,257
1993,255
1994,249
1995,250
1996,256
1997,255
1998,254
1999,256
2000,257
2001,255
2002,251
2003,249
2004,252
2005,255
2006,254
2007,257
2008,256
2009,254
2010,253
2011,250
2012,252
2013,252
2014,256
2015,257
2016,254
2017,257
2018,254
2019,248
2020,249
2021,254
2022,256
2023,256
2024,255
2025,256
2026,255
2027,251
2028,250
2029,252
2030,253
2031,255
2032,257
2033,256
2034,255
2035,255
2036,249
2037,250
2038,254
2039,255
2040,255
2041,255
2042,256
2043,257
2044,248
2045,250
2046,255
2047,255
2048,255
2049,257
2050,255
2051,255
2052,250
2053,250
2054,252
2055,253
2056,256
2057,258
2058,256
2059,255
2060,253
2061,252
2062,251
2063,252
2064,256
2065,256
2066,256
2067,256
2068,253
2069,250
2070,251
2071,253
2072,255
2073,255
2074,256
2075,257
2076,254
2077,252
2078,251
2079,251
2080,253
2081,256
2082,257
2083,255
2084,255
2085,254
2086,246
2087,248
2088,254
2089,257
2090,255
2091,253
2092,256
2093,254
2094,249
2095,249
2096,254
2097,253
2098,253
2099,253
2100,255
2101,253
2102,251
2103,249
2104,252
2105,251
2106,254
2107,256
2108,254
2109,255
2110,252
2111,244
2112,250
2113,252
2114,255
2115,253
2116,255
2117,256
2118,250
2119,245
2120,252
2121,251
2122,251
2123,255
2124,254
2125,254
2126,252
2127,249
2128,248
2129,250
2130,251
2131,256
2132,255
2133,252
2134,253
2135,254
2136,246
2137,247
2138,253
2139,255
2140,251
2141,252
2142,256
2143,253
2144,246
2145,249
2146,252
2147,252
2148,253
2149,252
2150,254
2151,252
2152,247
2153,247
2154,250
2155,251
2156,254
2157,255
2158,254
2159,255
2160,254
2161,246
2162,249
2163,252
2164,254
2165,250
2166,255
2167,256
2168,253
2169,246
2170,251
2171,250
2172,253
2173,254
2174,255
2175,254
2176,253
2177,250
2178,249
2179,250
2180,251
2181,255
2182,254
2183,251
2184,254
2185,250
2186,244
2187,250
2188,255
2189,251
2190,252
2191,255
2192,256
2193,252
2194,247
2195,249
2196,251
2197,253
2198,253
2199,253
2200,253
2201,253
2202,250
2203,247
2204,250
2205,254
2206,255
2207,254
2208,252
2209,256
2210,250
2211,244
2212,250
2213,256
2214,251
2215,252
2216,257
2217,254
2218,251
2219,246
2220,249
2221,252
2222,251
2223,254
2224,254
2225,253
2226,252
2227,249
2228,249
2229,249
2230,252
2231,256
2232,252
2233,252
2234,254
2235,252
2236,243
2237,248
2238,253
2239,252
2240,253
2241,256
2242,254
2243,250
2244,247
2245,249
2246,250
2247,253
2248,253
2249,255
2250,253
2251,252
2252,250
2253,246
2254,248
2255,254
2256,253
2257,251
2258,253
2259,255
2260,248
2261,242
2262,250
2263,254
2264,250
2265,251
2266,256
2267,254
2268,250
2269,247
2270,249
2271,251
2272,251
2273,252
2274,255
2275,253
2276,251
2277,250
2278,248
2279,248
2280,253
2281,254
2282,251
2283,253
2284,255
2285,250
2286,243
2287,249
2288,253
2289,251
2290,251
2291,254
2292,253
2293,249
2294,247
2295,248
2296,252
2297,251
2298,253
2299,252
2300,253
2301,253
2302,250
2303,247
2304,249
2305,255
2306,252
2307,249
2308,254
2309,256
2310,248
2311,243
2312,253
2313,254
2314,250
2315,252
2316,255
2317,255
2318,250
2319,247
2320,251
2321,251
2322,250
2323,253
2324,253
2325,254
2326,253
2327,249
2328,247
2329,253
2330,254
2331,251
2332,252
2333,256
2334,257
2335,249
2336,245
2337,253
2338,250
2339,250
2340,256
2341,256
2342,254
2343,251
2344,248
2345,250
2346,250
2347,254
2348,256
2349,253
2350,251
2351,254
2352,249
2353,246
2354,251
2355,255
2356,253
2357,250
2358,255
2359,256
2360,248
2361,245
2362,253
2363,252
2364,252
2365,254
2366,255
2367,256
2368,251
2369,246
2370,248
2371,250
2372,252
2373,255
2374,254
2375,254
2376,254
2377,249
2378,249
2379,251
2380,255
2381,252
2382,253
2383,256
2384,255
2385,247
2386,246
2387,255
2388,251
2389,252
2390,257
2391,256
2392,253
2393,250
2394,249
2395,250
2396,249
2397,253
2398,255
2399,253
2400,253
2401,252
2402,250
2403,248
2404,253
2405,252
2406,253
2407,254
2408,256
2409,251
2410,249
2411,246
2412,255
2413,252
2414,253
2415,255
2416,256
2417,254
2418,251
2419,247
2420,249
2421,253
2422,253
2423,254
2424,255
2425,253
2426,255
2427,249
2428,246
2429,255
2430,254
2431,252
2432,254
2433,258
2434,253
2435,250
2436,249
2437,252
2438,250
2439,252
2440,257
2441,254
2442,252
2443,253
2444,248
2445,251
2446,249
2447,254
2448,256
2449,254
2450,253
2451,254
2452,249
2453,248
2454,251
2455,253
2456,252
2457,254
2458,255
2459,252
2460,249
2461,248
2462,250
2463,251
2464,253
2465,256
2466,254
2467,255
2468,251
2469,248
2470,250
2471,251
2472,253
2473,254
2474,253
2475,255
2476,254
2477,247
2478,247
2479,255
2480,253
2481,252
2482,255
2483,257
2484,251
2485,247
2486,249
2487,252
2488,250
2489,252
2490,255
2491,255
2492,251
2493,253
2494,249
2495,249
2496,249
2497,254
2498,256
2499,253
2500,254
2501,253
2502,247
2503,248
2504,251
2505,252
2506,254
2507,255
2508,255
2509,252
2510,251
2511,248
2512,249
2513,251
2514,254
2515,255
2516,253
2517,253
2518,253
2519,247
2520,248
2521,252
2522,255
2523,253
2524,251
2525,257
2526,254
2527,246
2528,250
2529,256
2530,251
2531,253
2532,256
2533,255
2534,254
2535,249
2536,249
2537,252
2538,250
2539,254
2540,257
2541,253
2542,252
2543,253
2544,249
2545,250
2546,251
2547,255
2548,255
2549,254
2550,255
2551,252
2552,247
2553,250
2554,252
2555,251
2556,253
2557,256
2558,252
2559,252
2560,251
2561,250
2562,249
2563,251
2564,255
2565,256
2566,254
2567,255
2568,254
2569,247
2570,245
2571,251
2572,253
2573,252
2574,252
2575,255
2576,252
2577,245
2578,249
2579,254
2580,253
2581,254
2582,256
2583,251
2584,251
2585,254
2586,248
2587,248
2588,251
2589,254
2590,254
2591,253
2592,253
2593,253
2594,243
2595,248
2596,256
2597,253
2598,251
2599,254
2600,256
2601,250
2602,247
2603,251
2604,252
2605,249
2606,255
2607,257
2608,252
2609,252
2610,251
2611,248
2612,250
2613,250
2614,254
2615,254
2616,251
2617,253
2618,253
2619,246
2620,250
2621,253
2622,254
2623,253
2624,253
2625,254
2626,252
2627,249
2628,249
2629,249
2630,251
2631,255
2632,252
2633,252
2634,253
2635,251
2636,247
2637,249
2638,251
2639,252
2640,253
2641,253
2642,254
2643,252
2644,245
2645,248
2646,254
2647,252
2648,253
2649,255
2650,255
2651,251
2652,247
2653,250
2654,249
2655,252
2656,253
2657,254
2658,253
2659,253
2660,254
2661,246
2662,245
2663,252
2664,252
2665,252
2666,250
2667,253
2668,252
2669,244
2670,247
2671,254
2672,254
2673,250
2674,252
2675,252
2676,250
2677,248
2678,249
2679,250
2680,253
2681,255
2682,252
2683,253
2684,255
2685,248
2686,242
2687,250
2688,253
2689,253
2690,250
2691,254
2692,257
2693,251
2694,243
2695,249
2696,252
2697,250
2698,252
2699,253
2700,253
2701,250
2702,249
2703,249
2704,248
